"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1993","test_check_if_two_strings_are_anagrams_part_2[ABC-abc-true]","tests.bdd","Thu Dec 04 12:15:42 UTC 2025","passed","Thu Dec 04 12:15:44 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2083","test_check_if_two_strings_are_anagrams_part_2[hello-h\xebllo-false]","tests.bdd","Thu Dec 04 12:15:30 UTC 2025","passed","Thu Dec 04 12:15:32 UTC 2025","","test_anagram_ui","",""
"Test API with special characters","2","Test API with special characters","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1987","test_check_if_two_strings_are_anagrams_part_1[a gentleman-elegant man-true]","tests.bdd","Thu Dec 04 12:14:39 UTC 2025","passed","Thu Dec 04 12:14:41 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1933","test_check_if_two_strings_are_anagrams_part_1[11-11-true]","tests.bdd","Thu Dec 04 12:14:57 UTC 2025","passed","Thu Dec 04 12:14:58 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2082","test_check_if_two_strings_are_anagrams_part_1[Aa-aA-true]","tests.bdd","Thu Dec 04 12:14:53 UTC 2025","passed","Thu Dec 04 12:14:55 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2115","test_check_if_two_strings_are_anagrams_part_1[eleven plus two-twelve plus one-true]","tests.bdd","Thu Dec 04 12:14:41 UTC 2025","passed","Thu Dec 04 12:14:43 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1992","test_check_if_two_strings_are_anagrams_part_2[The eyes-They see-true]","tests.bdd","Thu Dec 04 12:16:13 UTC 2025","passed","Thu Dec 04 12:16:15 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1920","test_check_if_two_strings_are_anagrams_part_2[A decimal point-Im a dot in place-true]","tests.bdd","Thu Dec 04 12:16:11 UTC 2025","passed","Thu Dec 04 12:16:13 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","789","test_check_if_two_strings_are_anagrams_part_2[0-0-error]","tests.bdd","Thu Dec 04 12:15:43 UTC 2025","passed","Thu Dec 04 12:15:44 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2097","test_check_if_two_strings_are_anagrams_part_2[The Quick Brown Fox-xoF nworB kciuQ ehT-true]","tests.bdd","Thu Dec 04 12:16:08 UTC 2025","passed","Thu Dec 04 12:16:11 UTC 2025","","test_anagram_ui","",""
"Test API with invalid JSON","2","Test API with invalid JSON","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2024","test_check_if_two_strings_are_anagrams_part_1[ab-ba-true]","tests.bdd","Thu Dec 04 12:14:49 UTC 2025","passed","Thu Dec 04 12:14:51 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2070","test_check_if_two_strings_are_anagrams_part_2[The eyes-They see-true]","tests.bdd","Thu Dec 04 12:16:19 UTC 2025","passed","Thu Dec 04 12:16:21 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1912","test_check_if_two_strings_are_anagrams_part_2[HeLLo-oLLeH-true]","tests.bdd","Thu Dec 04 12:15:50 UTC 2025","passed","Thu Dec 04 12:15:52 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","967","test_check_if_two_strings_are_anagrams_part_1[--error]","tests.bdd","Thu Dec 04 12:15:05 UTC 2025","passed","Thu Dec 04 12:15:06 UTC 2025","","test_anagram_ui","",""
"Test API with numeric strings","3","Test API with numeric strings","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1929","test_check_if_two_strings_are_anagrams_part_1[abc-abc-true]","tests.bdd","Thu Dec 04 12:15:06 UTC 2025","passed","Thu Dec 04 12:15:08 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1976","test_check_if_two_strings_are_anagrams_part_2[aaa-aab-false]","tests.bdd","Thu Dec 04 12:15:52 UTC 2025","passed","Thu Dec 04 12:15:54 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1927","test_check_if_two_strings_are_anagrams_part_1[a-b-c-c-b-a-true]","tests.bdd","Thu Dec 04 12:15:17 UTC 2025","passed","Thu Dec 04 12:15:19 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1008","test_check_if_two_strings_are_anagrams_part_1[1-1-error]","tests.bdd","Thu Dec 04 12:15:03 UTC 2025","passed","Thu Dec 04 12:15:04 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1976","test_check_if_two_strings_are_anagrams_part_1[conversation-voices rant on-true]","tests.bdd","Thu Dec 04 12:14:35 UTC 2025","passed","Thu Dec 04 12:14:37 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2060","test_check_if_two_strings_are_anagrams_part_1[abc-abc-true]","tests.bdd","Thu Dec 04 12:15:04 UTC 2025","passed","Thu Dec 04 12:15:06 UTC 2025","","test_anagram_ui","",""
"BDD: Given inputs, when checking via API, then result matches expected","3","BDD: Check if two strings are anagrams via API","tests.api","Thu Dec 04 12:14:04 UTC 2025","passed","Thu Dec 04 12:14:04 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1931","test_check_if_two_strings_are_anagrams_part_2[caf\xe9-\xe9fac-true]","tests.bdd","Thu Dec 04 12:15:25 UTC 2025","passed","Thu Dec 04 12:15:27 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2149","test_check_if_two_strings_are_anagrams_part_1[school master-the classroom-true]","tests.bdd","Thu Dec 04 12:14:37 UTC 2025","passed","Thu Dec 04 12:14:39 UTC 2025","","test_anagram_ui","",""
"Test API with various whitespace scenarios","3","Test API with whitespace variations","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with numeric strings","2","Test API with numeric strings","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with mixed alphanumeric strings","2","Test API with mixed alphanumeric","tests.api","Thu Dec 04 12:14:04 UTC 2025","passed","Thu Dec 04 12:14:04 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with 1000 character strings","3","Test API with very long strings (1K)","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with repeated characters","2","Test API with repeated characters","tests.api","Thu Dec 04 12:14:04 UTC 2025","passed","Thu Dec 04 12:14:04 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1933","test_check_if_two_strings_are_anagrams_part_2[abc123-321cba-true]","tests.bdd","Thu Dec 04 12:15:37 UTC 2025","passed","Thu Dec 04 12:15:39 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1027","test_check_if_two_strings_are_anagrams_part_2[0-0-error]","tests.bdd","Thu Dec 04 12:15:45 UTC 2025","passed","Thu Dec 04 12:15:46 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1995","test_check_if_two_strings_are_anagrams_part_1[Aa-aA-true]","tests.bdd","Thu Dec 04 12:14:51 UTC 2025","passed","Thu Dec 04 12:14:53 UTC 2025","","test_anagram_ui","",""
"Test API case insensitivity","2","Test API with case sensitivity","tests.api","Thu Dec 04 12:14:04 UTC 2025","passed","Thu Dec 04 12:14:04 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","954","test_check_if_two_strings_are_anagrams_part_1[!-!-error]","tests.bdd","Thu Dec 04 12:15:02 UTC 2025","passed","Thu Dec 04 12:15:03 UTC 2025","","test_anagram_ui","",""
"Inputs longer than configured max length should be rejected","2","Test API enforces max input length","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1988","test_check_if_two_strings_are_anagrams_part_2[A decimal point-Im a dot in place-true]","tests.bdd","Thu Dec 04 12:16:08 UTC 2025","passed","Thu Dec 04 12:16:10 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2043","test_check_if_two_strings_are_anagrams_part_2[Astronomer-Moon starer-true]","tests.bdd","Thu Dec 04 12:16:11 UTC 2025","passed","Thu Dec 04 12:16:13 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2108","test_check_if_two_strings_are_anagrams_part_1[a-b-c-c-b-a-true]","tests.bdd","Thu Dec 04 12:15:17 UTC 2025","passed","Thu Dec 04 12:15:19 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2008","test_check_if_two_strings_are_anagrams_part_1[aa-aa-true]","tests.bdd","Thu Dec 04 12:14:47 UTC 2025","passed","Thu Dec 04 12:14:49 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2082","test_check_if_two_strings_are_anagrams_part_1[conversation-voices rant on-true]","tests.bdd","Thu Dec 04 12:14:35 UTC 2025","passed","Thu Dec 04 12:14:37 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1918","test_check_if_two_strings_are_anagrams_part_2[aaabbb-bbbaaa-true]","tests.bdd","Thu Dec 04 12:15:57 UTC 2025","passed","Thu Dec 04 12:15:58 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1992","test_check_if_two_strings_are_anagrams_part_2[Astronomer-Moon starer-true]","tests.bdd","Thu Dec 04 12:16:04 UTC 2025","passed","Thu Dec 04 12:16:06 UTC 2025","","test_anagram_ui","",""
"Test API with strings containing only whitespace","2","Test API with only whitespace","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2027","test_check_if_two_strings_are_anagrams_part_2[LISTEN-silent-true]","tests.bdd","Thu Dec 04 12:15:46 UTC 2025","passed","Thu Dec 04 12:15:48 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2100","test_check_if_two_strings_are_anagrams_part_2[Z\xfcrich-hcir\xfcZ-true]","tests.bdd","Thu Dec 04 12:15:34 UTC 2025","passed","Thu Dec 04 12:15:36 UTC 2025","","test_anagram_ui","",""
"Test API with repeated characters","3","Test API with repeated characters","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"Test various valid anagram pairs","1","Test check method with valid anagrams","tests.unit","Thu Dec 04 12:14:05 UTC 2025","passed","Thu Dec 04 12:14:05 UTC 2025","TestAnagramChecker","test_anagram_checker","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2052","test_check_if_two_strings_are_anagrams_part_1[abc-abc-true]","tests.bdd","Thu Dec 04 12:15:06 UTC 2025","passed","Thu Dec 04 12:15:08 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","952","test_check_if_two_strings_are_anagrams_part_1[a-a-error]","tests.bdd","Thu Dec 04 12:14:58 UTC 2025","passed","Thu Dec 04 12:14:59 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1999","test_check_if_two_strings_are_anagrams_part_1[test#tag-gat#test-true]","tests.bdd","Thu Dec 04 12:15:18 UTC 2025","passed","Thu Dec 04 12:15:20 UTC 2025","","test_anagram_ui","",""
"Test API with Unicode and international characters","3","Test API with Unicode characters","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1997","test_check_if_two_strings_are_anagrams_part_2[ma\xf1ana-a\xf1anam-true]","tests.bdd","Thu Dec 04 12:15:28 UTC 2025","passed","Thu Dec 04 12:15:30 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2106","test_check_if_two_strings_are_anagrams_part_2[abcabc-bcabca-true]","tests.bdd","Thu Dec 04 12:16:04 UTC 2025","passed","Thu Dec 04 12:16:06 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2104","test_check_if_two_strings_are_anagrams_part_2[aaa-aaa-true]","tests.bdd","Thu Dec 04 12:15:55 UTC 2025","passed","Thu Dec 04 12:15:57 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","818","test_check_if_two_strings_are_anagrams_part_1[1-1-error]","tests.bdd","Thu Dec 04 12:15:04 UTC 2025","passed","Thu Dec 04 12:15:04 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1981","test_check_if_two_strings_are_anagrams_part_2[abcdefghijklmnopqrst-tsrqponmlkjihgfedcba-true]","tests.bdd","Thu Dec 04 12:16:00 UTC 2025","passed","Thu Dec 04 12:16:02 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1943","test_check_if_two_strings_are_anagrams_part_1[a gentleman-elegant man-true]","tests.bdd","Thu Dec 04 12:14:42 UTC 2025","passed","Thu Dec 04 12:14:44 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1965","test_check_if_two_strings_are_anagrams_part_1[a b c-cba-true]","tests.bdd","Thu Dec 04 12:15:11 UTC 2025","passed","Thu Dec 04 12:15:13 UTC 2025","","test_anagram_ui","",""
"Inputs shorter than configured min length should be rejected","3","Test API enforces min input length","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1953","test_check_if_two_strings_are_anagrams_part_1[eleven plus two-twelve plus one-true]","tests.bdd","Thu Dec 04 12:14:44 UTC 2025","passed","Thu Dec 04 12:14:46 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2007","test_check_if_two_strings_are_anagrams_part_2[123-124-false]","tests.bdd","Thu Dec 04 12:15:39 UTC 2025","passed","Thu Dec 04 12:15:41 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2094","test_check_if_two_strings_are_anagrams_part_1[a b c-cba-true]","tests.bdd","Thu Dec 04 12:15:10 UTC 2025","passed","Thu Dec 04 12:15:12 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1992","test_check_if_two_strings_are_anagrams_part_2[abc123-321cba-true]","tests.bdd","Thu Dec 04 12:15:35 UTC 2025","passed","Thu Dec 04 12:15:37 UTC 2025","","test_anagram_ui","",""
"Maximum input length should be capped to prevent huge payloads","0","test_max_length_config","tests.unit","Thu Dec 04 12:14:05 UTC 2025","passed","Thu Dec 04 12:14:05 UTC 2025","TestConfigValidationBounds","test_anagram_checker","",""
"Test API with Unicode and international characters","3","Test API with Unicode characters","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1993","test_check_if_two_strings_are_anagrams_part_2[The Morse Code-Here come dots-true]","tests.bdd","Thu Dec 04 12:16:06 UTC 2025","passed","Thu Dec 04 12:16:08 UTC 2025","","test_anagram_ui","",""
"Test that non-anagrams are detected","0","Test non-anagrams: hello and world","tests.unit","Thu Dec 04 12:14:05 UTC 2025","passed","Thu Dec 04 12:14:05 UTC 2025","TestSortedAnagramValidator","test_anagram_checker","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2143","test_check_if_two_strings_are_anagrams_part_1[hello_world-world_hello-true]","tests.bdd","Thu Dec 04 12:15:19 UTC 2025","passed","Thu Dec 04 12:15:21 UTC 2025","","test_anagram_ui","",""
"Test API with Unicode and international characters","2","Test API with Unicode characters","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with mixed alphanumeric strings","3","Test API with mixed alphanumeric","tests.api","Thu Dec 04 12:14:04 UTC 2025","passed","Thu Dec 04 12:14:04 UTC 2025","TestAnagramAPI","test_api","",""
"Test validation of empty strings","0","Test empty strings","tests.unit","Thu Dec 04 12:14:05 UTC 2025","passed","Thu Dec 04 12:14:05 UTC 2025","TestSortedAnagramValidator","test_anagram_checker","",""
"Test API with various whitespace scenarios","3","Test API with whitespace variations","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with numeric strings","3","Test API with numeric strings","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1901","test_check_if_two_strings_are_anagrams_part_2[ABC-abc-true]","tests.bdd","Thu Dec 04 12:15:44 UTC 2025","passed","Thu Dec 04 12:15:46 UTC 2025","","test_anagram_ui","",""
"Test API case insensitivity","2","Test API with case sensitivity","tests.api","Thu Dec 04 12:14:04 UTC 2025","passed","Thu Dec 04 12:14:04 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2121","test_check_if_two_strings_are_anagrams_part_1[rat-car-false]","tests.bdd","Thu Dec 04 12:14:45 UTC 2025","passed","Thu Dec 04 12:14:47 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2119","test_check_if_two_strings_are_anagrams_part_1[eleven plus two-twelve plus one-true]","tests.bdd","Thu Dec 04 12:14:42 UTC 2025","passed","Thu Dec 04 12:14:44 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2131","test_check_if_two_strings_are_anagrams_part_2[na\xefve-ve\xefan-true]","tests.bdd","Thu Dec 04 12:15:28 UTC 2025","passed","Thu Dec 04 12:15:30 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1932","test_check_if_two_strings_are_anagrams_part_2[1000-0001-true]","tests.bdd","Thu Dec 04 12:15:39 UTC 2025","passed","Thu Dec 04 12:15:41 UTC 2025","","test_anagram_ui","",""
"BDD: Given inputs, when checking via API, then result matches expected","2","BDD: Check if two strings are anagrams via API","tests.api","Thu Dec 04 12:14:04 UTC 2025","passed","Thu Dec 04 12:14:04 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with empty input strings","2","Test API with empty input","tests.api","Thu Dec 04 12:14:03 UTC 2025","passed","Thu Dec 04 12:14:03 UTC 2025","TestAnagramAPI","test_api","",""
