"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1090","test_check_if_two_strings_are_anagrams[aaaa-aaaaa-false]","tests.bdd","Wed Dec 03 15:44:00 UTC 2025","passed","Wed Dec 03 15:44:01 UTC 2025","","test_anagram_ui","",""
"Test API with numeric strings","2","Test API with numeric strings","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with Unicode and international characters","1","Test API with Unicode characters","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1157","test_check_if_two_strings_are_anagrams[hello-h\xebllo-false]","tests.bdd","Wed Dec 03 15:43:42 UTC 2025","passed","Wed Dec 03 15:43:44 UTC 2025","","test_anagram_ui","",""
"Test that root endpoint returns HTML page","2","Test root endpoint returns HTML","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1023","test_check_if_two_strings_are_anagrams[--true]","tests.bdd","Wed Dec 03 15:43:28 UTC 2025","passed","Wed Dec 03 15:43:29 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1144","test_check_if_two_strings_are_anagrams[0-0-true]","tests.bdd","Wed Dec 03 15:43:51 UTC 2025","passed","Wed Dec 03 15:43:52 UTC 2025","","test_anagram_ui","",""
"Test API with repeated characters","2","Test API with repeated characters","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1121","test_check_if_two_strings_are_anagrams[Astronomer-Moon starer-true]","tests.bdd","Wed Dec 03 15:44:05 UTC 2025","passed","Wed Dec 03 15:44:06 UTC 2025","","test_anagram_ui","",""
"Test API with special characters","2","Test API with special characters","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
"Test various non-anagram pairs","0","Test check method with non-anagrams","tests.unit","Wed Dec 03 15:42:33 UTC 2025","passed","Wed Dec 03 15:42:33 UTC 2025","TestAnagramChecker","test_anagram_checker","",""
"Test API with repeated characters","1","Test API with repeated characters","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1029","test_check_if_two_strings_are_anagrams[--false]","tests.bdd","Wed Dec 03 15:43:27 UTC 2025","passed","Wed Dec 03 15:43:28 UTC 2025","","test_anagram_ui","",""
"Test API with single character inputs","1","Test API with single character","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1119","test_check_if_two_strings_are_anagrams[AbC-CbA-true]","tests.bdd","Wed Dec 03 15:43:53 UTC 2025","passed","Wed Dec 03 15:43:54 UTC 2025","","test_anagram_ui","",""
"Test various non-anagram pairs","1","Test check method with non-anagrams","tests.unit","Wed Dec 03 15:42:33 UTC 2025","passed","Wed Dec 03 15:42:33 UTC 2025","TestAnagramChecker","test_anagram_checker","",""
"Test API case insensitivity","2","Test API with case sensitivity","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
"Test API endpoint with valid anagrams","2","Test API check endpoint with valid anagrams","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
"Test API endpoint with valid anagrams","2","Test API check endpoint with valid anagrams","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1140","test_check_if_two_strings_are_anagrams[school master-the classroom-true]","tests.bdd","Wed Dec 03 15:43:15 UTC 2025","passed","Wed Dec 03 15:43:16 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1136","test_check_if_two_strings_are_anagrams[conversation-voices rant on-true]","tests.bdd","Wed Dec 03 15:43:14 UTC 2025","passed","Wed Dec 03 15:43:15 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1085","test_check_if_two_strings_are_anagrams[apple-paple-true]","tests.bdd","Wed Dec 03 15:43:19 UTC 2025","passed","Wed Dec 03 15:43:20 UTC 2025","","test_anagram_ui","",""
"Test factory function creates valid instance","0","Test factory function","tests.unit","Wed Dec 03 15:42:33 UTC 2025","passed","Wed Dec 03 15:42:33 UTC 2025","TestAnagramChecker","test_anagram_checker","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1178","test_check_if_two_strings_are_anagrams[Funeral-Real fun-true]","tests.bdd","Wed Dec 03 15:44:11 UTC 2025","passed","Wed Dec 03 15:44:12 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker.feature: Check if two strings are anagrams","1124","test_check_if_two_strings_are_anagrams[Z\xfcrich-hcir\xfcZ-true]","tests.bdd","Wed Dec 03 15:43:45 UTC 2025","passed","Wed Dec 03 15:43:46 UTC 2025","","test_anagram_ui","",""
"Test API with numeric strings","2","Test API with numeric strings","tests.api","Wed Dec 03 15:42:39 UTC 2025","passed","Wed Dec 03 15:42:39 UTC 2025","TestAnagramAPI","test_api","",""
